Unnamed: 0.1,Unnamed: 0,question,solution,wrong_solution,error_type,explanation,bloom_level,res,res_sum,topic
813,813,"Trong các câu sau, câu nào là mệnh đề?
- a) Trung Quốc là nước đông dân nhất thế giới.
- b) Bạn học trường nào?
- c) Không được làm việc riêng trong giờ học.
- d) Tôi sẽ sút bóng trúng xà ngang.","Câu a) là mệnh đề (tính đúng sai của nó có thể thay đổi theo thời gian, nhưng tại một thời điểm xác định, nó là một khẳng định có tính đúng hoặc sai). 
Câu b) là câu hỏi, không phải mệnh đề.
Câu c) là câu mệnh lệnh, không phải mệnh đề.
Câu d) là một câu thể hiện ý định, không phải mệnh đề vì không thể xác định tính đúng sai.",<extra0>Chỉ có a) là mệnh đề</extra0> <extra0>Các câu còn lại đều không phải</extra0>,['REAS'],"Đây là câu trả lời đúng. Tuy nhiên, một học sinh có thể lập luận sai: ""b) là câu hỏi, c) là câu ra lệnh, d) là câu nói dối nên không phải mệnh đề"". Lập luận cho câu d) là không chính xác.",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
814,814,"Xác định tính đúng sai của mỗi mệnh đề sau
a) π < 10/3 .
- b) Phương trình 3x + 7 = 0 có nghiệm.
- c) Có ít nhất một số cộng với chính nó bằng 0.
- d) 2022 là hợp số.","a) Ta có π ≈ 3.14159 và 10/3 ≈ 3.333... Do đó π < 10/3 là mệnh đề đúng.
b) 3x + 7 = 0 ⇔ x = -7/3. Phương trình có nghiệm duy nhất. Mệnh đề đúng.
c) Gọi số đó là x. Ta có x + x = 0 ⇔ 2x = 0 ⇔ x = 0. Số 0 thỏa mãn. Mệnh đề đúng.
d) 2022 là số chẵn lớn hơn 2 nên nó chia hết cho 2. Vậy 2022 là hợp số. Mệnh đề đúng.","<extra0>a) π = 3.14, 10/3 = 3.33</extra0> <extra0>Đúng</extra0> <extra0>b) Đúng</extra0> <extra0>c) Sai, không có số nào như vậy</extra0> <extra0>d) 2022 chia hết cho 2, là hợp số</extra0> <extra0>Đúng</extra0>","['REAS', 'KNOW']","Sai ở câu c). Học sinh có thể không nghĩ ra số 0, hoặc có quan niệm sai lầm rằng 'một số' phải khác 0.",3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
815,815,"Xác định tính đúng sai của mỗi mệnh đề sau
a) π < 10/3 .
- b) Phương trình 3x + 7 = 0 có nghiệm.
- c) Có ít nhất một số cộng với chính nó bằng 0.
- d) 2022 là hợp số.","a) Ta có π ≈ 3.14159 và 10/3 ≈ 3.333... Do đó π < 10/3 là mệnh đề đúng.
b) 3x + 7 = 0 ⇔ x = -7/3. Phương trình có nghiệm duy nhất. Mệnh đề đúng.
c) Gọi số đó là x. Ta có x + x = 0 ⇔ 2x = 0 ⇔ x = 0. Số 0 thỏa mãn. Mệnh đề đúng.
d) 2022 là số chẵn lớn hơn 2 nên nó chia hết cho 2. Vậy 2022 là hợp số. Mệnh đề đúng.","<extra0>a) π ≈ 3.14, 10/3 ≈ 3.33</extra0> <extra0>Mệnh đề đúng</extra0> <extra0>b) Mệnh đề đúng</extra0> <extra0>c) Mệnh đề đúng</extra0> <extra0>d) 2+0+2+2=6, 6 không chia hết cho 4, 8..</extra0> <extra0>nên 2022 là số nguyên tố</extra0> <extra0>Mệnh đề sai</extra0>","['KNOW', 'FC']","Xác định sai tính đúng sai của câu d). Học sinh quên mất rằng một số chẵn lớn hơn 2 luôn là hợp số, và có thể áp dụng sai các quy tắc kiểm tra tính nguyên tố.",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
816,816,"Xác định tính đúng sai của mỗi mệnh đề sau
a) π < 10/3 .
- b) Phương trình 3x + 7 = 0 có nghiệm.
- c) Có ít nhất một số cộng với chính nó bằng 0.
- d) 2022 là hợp số.","a) Ta có π ≈ 3.14159 và 10/3 ≈ 3.333... Do đó π < 10/3 là mệnh đề đúng.
b) 3x + 7 = 0 ⇔ x = -7/3. Phương trình có nghiệm duy nhất. Mệnh đề đúng.
c) Gọi số đó là x. Ta có x + x = 0 ⇔ 2x = 0 ⇔ x = 0. Số 0 thỏa mãn. Mệnh đề đúng.
d) 2022 là số chẵn lớn hơn 2 nên nó chia hết cho 2. Vậy 2022 là hợp số. Mệnh đề đúng.","<extra0>a) Sai, π lớn hơn</extra0> <extra0>b) Sai, phương trình vô nghiệm</extra0> <extra0>c) Đúng, x=0</extra0> <extra0>d) Đúng</extra0>","['CAL', 'KNOW']",Sai ở câu a) do nhớ sai giá trị xấp xỉ của π. Sai ở câu b) do có thể mắc lỗi khi giải phương trình bậc nhất đơn giản.,1,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
817,817,"Cho hai câu sau
P: ""Tam giác ABC là tam giác vuông"".
Q: ""Tam giác ABC có một góc bằng tổng hai góc còn lại"".","Hai mệnh đề này là tương đương. Nếu tam giác ABC vuông tại A, thì góc A = 90 độ. Tổng hai góc còn lại B+C = 90 độ. Vậy A = B+C. Ngược lại, nếu góc A = B+C, mà A+B+C = 180 độ, suy ra A+A = 180 độ, do đó A = 90 độ. Vậy tam giác ABC vuông tại A.","<extra0>P và Q không liên quan đến nhau</extra0> <extra0>Tam giác vuông là có góc 90 độ, còn kia là tổng các góc</extra0>","['MS', 'KNOW']",Không nhận ra mối liên hệ tương đương giữa hai mệnh đề. Điều này cho thấy học sinh chưa áp dụng được kiến thức tổng ba góc trong một tam giác để phân tích.,3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
818,818,"Cho hai câu sau
P: ""Tam giác ABC là tam giác vuông"".
Q: ""Tam giác ABC có một góc bằng tổng hai góc còn lại"".","Hai mệnh đề này là tương đương. Nếu tam giác ABC vuông tại A, thì góc A = 90 độ. Tổng hai góc còn lại B+C = 90 độ. Vậy A = B+C. Ngược lại, nếu góc A = B+C, mà A+B+C = 180 độ, suy ra A+A = 180 độ, do đó A = 90 độ. Vậy tam giác ABC vuông tại A.","<extra0>Nếu tam giác vuông (P) thì có một góc bằng tổng hai góc còn lại (Q)</extra0> <extra0>Vậy P ⇒ Q đúng</extra0> <extra0>Nhưng nếu có một góc bằng tổng hai góc còn lại thì chưa chắc đã vuông, nên Q ⇒ P sai</extra0>",['REAS'],Nhận định đúng chiều P ⇒ Q nhưng lại sai chiều Q ⇒ P. Học sinh đã không thực hiện được phép biến đổi đại số đơn giản từ A = B+C và A+B+C = 180 để suy ra A = 90.,3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
819,819,"Cho hai câu sau
P: ""Tam giác ABC là tam giác vuông"".
Q: ""Tam giác ABC có một góc bằng tổng hai góc còn lại"".","Hai mệnh đề này là tương đương. Nếu tam giác ABC vuông tại A, thì góc A = 90 độ. Tổng hai góc còn lại B+C = 90 độ. Vậy A = B+C. Ngược lại, nếu góc A = B+C, mà A+B+C = 180 độ, suy ra A+A = 180 độ, do đó A = 90 độ. Vậy tam giác ABC vuông tại A.","<extra0>P là mệnh đề, Q cũng là mệnh đề</extra0> <extra0>Cả hai đều có thể đúng hoặc sai tùy vào tam giác ABC</extra0>",['MIS'],"Câu trả lời đúng nhưng tầm thường, không đi vào phân tích mối quan hệ logic giữa hai mệnh đề như yêu cầu ngầm của bài toán.",1,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
820,820,"Dùng kí hiệu ∀, ∃ để viết các mệnh đề sau
P: ""Mọi số tự nhiên đều có bình phương lớn hơn hoặc bằng chính nó"".
Q: ""Có một số thực cộng với chính nó bằng 0"".","P: ∀ n ∈ N, n^2 ≥ n.
Q: ∃ x ∈ R, x + x = 0.","<extra0>P: ∃ n ∈ N, n^2 ≥ n</extra0> <extra0>Q: ∀ x ∈ R, x + x = 0</extra0>","['FC', 'KNOW']","Sử dụng sai lượng từ. ""Mọi"" tương ứng với ∀ (với mọi), ""Có một"" tương ứng với ∃ (tồn tại). Học sinh đã làm ngược lại.",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
821,821,"Dùng kí hiệu ∀, ∃ để viết các mệnh đề sau
P: ""Mọi số tự nhiên đều có bình phương lớn hơn hoặc bằng chính nó"".
Q: ""Có một số thực cộng với chính nó bằng 0"".","P: ∀ n ∈ N, n^2 ≥ n.
Q: ∃ x ∈ R, x + x = 0.","<extra0>P: ∀ n ∈ N, n^2 > n</extra0> <extra0>Q: ∃ x ∈ R, x + y = 0</extra0>",['MIS'],"Sai ở cả hai mệnh đề. P sai ký hiệu bất đẳng thức ('lớn hơn' thay vì 'lớn hơn hoặc bằng'). Q sử dụng biến y không có trong phát biểu, phải là 'cộng với chính nó' (x+x=0).",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
822,822,"Dùng kí hiệu ∀, ∃ để viết các mệnh đề sau
P: ""Mọi số tự nhiên đều có bình phương lớn hơn hoặc bằng chính nó"".
Q: ""Có một số thực cộng với chính nó bằng 0"".","P: ∀ n ∈ N, n^2 ≥ n.
Q: ∃ x ∈ R, x + x = 0.","<extra0>P: ∀ n ∈ R, n^2 ≥ n</extra0> <extra0>Q: ∃ x ∈ Z, x + x = 0</extra0>",['CV'],"Sử dụng sai tập hợp số. P nói về số tự nhiên (N), không phải số thực (R). Q nói về số thực (R), nhưng học sinh lại dùng số nguyên (Z) (dù trong trường hợp này vẫn đúng).",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
823,823,"Trong các phát biểu sau, phát biểu nào là mệnh đề toán học?
a) Tích của hai số thực trái dấu là một số thực âm.
b) Mọi số tự nhiên đều là số dương.
c) Có sự sống ngoài Trái đất.
d) Ngày 1 tháng 5 là ngày Quốc tế Lao động.","a) và b) là các mệnh đề toán học. Chúng là những khẳng định về các đối tượng toán học (số thực, số tự nhiên) và có tính đúng sai rõ ràng.
c) và d) là các mệnh đề (có tính đúng sai) nhưng không phải mệnh đề toán học vì nội dung của chúng không thuộc lĩnh vực toán học.",<extra0>Tất cả đều là mệnh đề toán học vì đều là khẳng định có tính đúng sai</extra0>,['KNOW'],Không phân biệt được giữa 'mệnh đề' và 'mệnh đề toán học'. Mệnh đề toán học phải có nội dung thuộc lĩnh vực toán học.,1,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
824,824,"Trong các phát biểu sau, phát biểu nào là mệnh đề toán học?
a) Tích của hai số thực trái dấu là một số thực âm.
b) Mọi số tự nhiên đều là số dương.
c) Có sự sống ngoài Trái đất.
d) Ngày 1 tháng 5 là ngày Quốc tế Lao động.","a) và b) là các mệnh đề toán học. Chúng là những khẳng định về các đối tượng toán học (số thực, số tự nhiên) và có tính đúng sai rõ ràng.
c) và d) là các mệnh đề (có tính đúng sai) nhưng không phải mệnh đề toán học vì nội dung của chúng không thuộc lĩnh vực toán học.","<extra0>Chỉ có a) là mệnh đề toán học vì nó đúng</extra0> <extra0>b) sai (số 0 không dương), c) và d) không liên quan đến toán</extra0>","['REAS', 'KNOW']",Sai lầm khi cho rằng một mệnh đề toán học phải là một mệnh đề đúng. Tính đúng sai không ảnh hưởng đến việc nó có phải là mệnh đề toán học hay không.,2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
826,826,"Lập mệnh đề phủ định của mỗi mệnh đề sau và nhận xét tính đúng sai của mệnh đề phủ định đó.
a) A: "" 5 1,2 là một phân số"".
b) B: ""Phương trình x 2 + 3x + 2 = 0 có nghiệm"".
c) C: ""2 2 + 2 3 = 2 2+3"".
d) D: ""Số 2025 chia hết cho 15"".","a) Phủ định: ""5/1,2 không phải là một phân số"". Mệnh đề này đúng (vì mẫu số phải là số nguyên khác 0, 1.2 không phải số nguyên).
b) Phủ định: ""Phương trình x^2 + 3x + 2 = 0 vô nghiệm"". Mệnh đề này sai (vì pt có 2 nghiệm x=-1, x=-2).
c) Phủ định: ""2^2 + 2^3 ≠ 2^(2+3)"". Mệnh đề này đúng (vì 4+8=12, còn 2^5=32).
d) Phủ định: ""Số 2025 không chia hết cho 15"". Mệnh đề này sai (vì 2025 có tận cùng là 5 nên chia hết cho 5, tổng các chữ số 2+0+2+5=9 chia hết cho 3, vậy 2025 chia hết cho 15).",<extra0>a) Phủ định sai</extra0> <extra0>b) Phủ định sai</extra0> <extra0>c) Phủ định đúng</extra0> <extra0>d) Phủ định đúng</extra0>,"['MIS', 'REAS']",Không viết ra mệnh đề phủ định theo yêu cầu. Việc nhận xét tính đúng sai cũng có lỗi ở câu d).,2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
828,828,"Lập mệnh đề phủ định của mỗi mệnh đề sau và nhận xét tính đúng sai của mệnh đề phủ định đó.
a) A: "" 5 1,2 là một phân số"".
b) B: ""Phương trình x 2 + 3x + 2 = 0 có nghiệm"".
c) C: ""2 2 + 2 3 = 2 2+3"".
d) D: ""Số 2025 chia hết cho 15"".","a) Phủ định: ""5/1,2 không phải là một phân số"". Mệnh đề này đúng (vì mẫu số phải là số nguyên khác 0, 1.2 không phải số nguyên).
b) Phủ định: ""Phương trình x^2 + 3x + 2 = 0 vô nghiệm"". Mệnh đề này sai (vì pt có 2 nghiệm x=-1, x=-2).
c) Phủ định: ""2^2 + 2^3 ≠ 2^(2+3)"". Mệnh đề này đúng (vì 4+8=12, còn 2^5=32).
d) Phủ định: ""Số 2025 không chia hết cho 15"". Mệnh đề này sai (vì 2025 có tận cùng là 5 nên chia hết cho 5, tổng các chữ số 2+0+2+5=9 chia hết cho 3, vậy 2025 chia hết cho 15).","<extra0>c) Phủ định: ""2^2 + 2^3 ≠ 2^5""</extra0> <extra0>Mệnh đề này sai vì 2^2+2^3 = 4+8=12 và 2^5=32, nên chúng bằng nhau</extra0>","['CAL', 'CS']",Lập đúng mệnh đề phủ định nhưng trong quá trình nhận xét tính đúng sai lại mắc lỗi tính toán và logic nghiêm trọng (kết luận 12=32).,1,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
829,829,"Cho n là số tự nhiên. Xét các mệnh đề sau
P: ""n là số tự nhiên chia hết cho 16"".
Q: ""n là số tự nhiên chia hết cho 8"".
- a) Phát biểu mệnh đề P ⇒ Q. Nhận xét tính đúng sai của mệnh đề đó.
- b) Phát biểu mệnh đề đảo của mệnh đề P ⇒ Q. Nhận xét tính đúng sai của mệnh đề đó.","a) P ⇒ Q: ""Nếu số tự nhiên n chia hết cho 16 thì n chia hết cho 8"".
Đây là mệnh đề đúng, vì n = 16k = 8*(2k), nên n chia hết cho 8.
b) Mệnh đề đảo Q ⇒ P: ""Nếu số tự nhiên n chia hết cho 8 thì n chia hết cho 16"".
Đây là mệnh đề sai. Ví dụ, n=8 chia hết cho 8 nhưng không chia hết cho 16.","<extra0>a) P ⇒ Q: ""Nếu n chia hết cho 16 thì n chia hết cho 8""</extra0> <extra0>Đúng</extra0> <extra0>b) Mệnh đề đảo: ""Nếu n chia hết cho 8 thì n chia hết cho 16""</extra0> <extra0>Cũng đúng luôn</extra0>","['REAS', 'KNOW']","Nhận xét sai tính đúng sai của mệnh đề đảo. Học sinh không tìm được phản ví dụ và có thể nhầm lẫn rằng nếu A là bội của B, B là bội của C thì A là bội của C.",3,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
832,832,"Cho tam giác ABC. Xét các mệnh đề sau
P: ""Tam giác ABC cân."".
Q: ""Tam giác ABC có hai đường cao bằng nhau"".
Phát biểu mệnh đề P ⇔ Q bằng bốn cách.","Mệnh đề P ⇔ Q là mệnh đề đúng.
- Cách 1: Tam giác ABC cân khi và chỉ khi nó có hai đường cao bằng nhau.
- Cách 2: Tam giác ABC cân là điều kiện cần và đủ để nó có hai đường cao bằng nhau.
- Cách 3: Nếu tam giác ABC cân thì nó có hai đường cao bằng nhau và ngược lại, nếu tam giác ABC có hai đường cao bằng nhau thì nó cân.
- Cách 4: P tương đương Q.",<extra0>1</extra0> <extra0>Nếu ABC cân thì có 2 đường cao bằng nhau.</extra0> <extra0>2</extra0> <extra0>Nếu ABC có 2 đường cao bằng nhau thì nó cân.</extra0> <extra0>3</extra0> <extra0>P khi và chỉ khi Q.</extra0> <extra0>4</extra0> <extra0>P là điều kiện cần và đủ cho Q</extra0>,['MIS'],"Mặc dù về ý tưởng là đúng, học sinh chỉ phát biểu lại mệnh đề P, Q dưới dạng kí hiệu hoặc phát biểu P=>Q và Q=>P riêng rẽ, không gộp thành một mệnh đề tương đương hoàn chỉnh như yêu cầu.",2,"```json
{
  ""no_explicit_error_awareness"": 1,
  ""explanation_solution_consistency"": 1,
  ""k10_knowledge_only"": 1
}
```",3,md-th
